ZA_ZAPIS_ID,ZA_RO_ROK,ZA_DZ_DZIAL1_ID,DZ_NAZWA,ZA_TYTUL,ZA_TYTUL_CALOSCI,ZA_TE_TEATR_ID,TE_NAZWA,ZA_OPIS_WSPOLTWORCOW,ZA_NAZWA_ADAPT_DZIELA,ZA_OPIS_ADAPT_DZIELA,ZA_ADNOTACJE
17931,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Gwiazduś. Prem. 1988,,2081,Teatr Powszechny im. J. Kochanowskiego*,Reż. Jerzy Stępkowski,,"Wg noweli Oskara Wilde'a ""The Star-Child""",
17969,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Łaźnia rzymska. Prem. 1988,,2081,Teatr Powszechny im. J. Kochanowskiego*,Tł. Hanna Karpińska. Reż. Jerzy Wasiuczyński,,,
17975,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Moralność pani Dulskiej. Prem. 1988,,2081,Teatr Powszechny im. J. Kochanowskiego*,Reż. Maria Kaniewska,,,
17981,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Stara kobieta wysiaduje. Prem. 1988,,104,Teatr Studio im. St. I. Witkiewicza (d. Centrum Sztuki Studio im. S.I. Witkiewicza - Teatr. Galeria),"Oprac. Irena Jun, Marek Chojnacki. Reż. Marek Chojnacki",,,
17999,1988,449,"Teatry od 1945 r. (omówienia, repertuar)","""Usta milczą, dusza śpiewa ..."" na motywach operetek Franza Lehara i Imre Kalmana. Prem. 1988",,104,Teatr Studio im. St. I. Witkiewicza (d. Centrum Sztuki Studio im. S.I. Witkiewicza - Teatr. Galeria),Sc. i reż.: Jerzy Grzegorzewski,,,
17202,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Wędrowny teatr Sopalovicia. Prem. 1988,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Tł. Dorota Jovanka Cirlić. Reż. zespołowa,,,
18014,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Kabaret Kici Koci. Prem. 1988,,888,Teatr Ateneum im. S. Jaracza,Reż. Tadeusz Słobodzianek,,,
18017,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Godzina prawdy. Prem. 1988,,888,Teatr Ateneum im. S. Jaracza,Reż. Zdzisław Tobiasz,,,
17210,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Bonjour Marcel D. Prem. 1988,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Reż. Lucyna Mielcarek,,,
17216,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Horsztyński. Prem. 1988,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Reż. Włodzimierz Nurkowski,,,
17226,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Jaja jak berety. Prem. 1988,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Reż. Jerzy Hutek,,,
17227,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Cmentarze. Prem. 1988,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Reż. Izabella Cywińska,,,
17236,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Opłatki polskie. Prem. 1988,,101,Teatr Nowy im. G. Morcinka,Reż. Jan Skotnicki,,,
17239,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Burza w teatrze Gogo. Prem. 1988,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Reż. aut.,,,
15426,1988,449,"Teatry od 1945 r. (omówienia, repertuar)","Szkoda, że jest nierządnicą. Prem. 1988",,848,Teatr im. J. Słowackiego,Tł. Ludmiła Marjańska. Reż. Włodzimierz Nurkowski,,,
15440,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Niebezpieczne związki. Prem. 1988,,848,Teatr im. J. Słowackiego,Tł. Piotr Szymanowski. Reż. Włodzimierz Nurkowski,,,
15443,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Labirynt. Prem. 1988,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Tł. Sonia Lachowolska. Reż. Angel Berenguer,,,
15473,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Kto się boi Wirginii Woolf?. Prem. 1988,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Tł. Krystyna Jurasz-Dąmbska. Reż. Mikołaj Grabowski,,,
15485,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Kolacja na cztery ręce. Prem. 1988,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Tł. Jacek Stanisław Buras. Reż. Krzysztof Jasiński,,,
15495,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Józef i jego bracia. Prem. 1988,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Adapt. i reż.: Anna Lutosławska,Putyfara,,
15498,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Wielki Fryderyk. Prem. 1988,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Adapt. i reż.: Jan Nowak,Lekcja pruskiego,,
15509,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Kur zapiał II. Prem. 1988,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Libretto i reż.: Krzysztof Jasiński,,"Wg poematu Wiesława Dymnego ""Polski szynkwas żydowski""",
15541,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Mandat. Prem. 1988,,852,Teatr im. J. Osterwy,Tł. Rene Śliwowski. Reż. Andrzej Rozhin,,,
15511,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Audiencja II. Prem. 1988,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Oprac. i wyk. Mikołaj Grabowski,,,
15518,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Audiencja V. Prem. 1988,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Oprac. Andrzej Grabowski. Współpr. reż.: Mikołaj Grabowski. Wyk. Mikołaj Grabowski,,,
15531,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Szwajcaria. Prem. 1988,,852,Teatr im. J. Osterwy,Tł. Donka i Andrzej Madejowie. Reż. Georgi Czerkełow,,,
15545,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Ławeczka. Prem. 1988,,852,Teatr im. J. Osterwy,Tł. Jerzy Koenig. Reż. Paweł Lizut,,,
15549,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Dzwony. Prem. 1988,,852,Teatr im. J. Osterwy,Tł. Jerzy Koenig. Reż. Tadeusz Kijowski,,,
15551,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Worek Judaszów. Prem. 1988,,852,Teatr im. J. Osterwy,Reż. aut.,,,
15552,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Gałązka rozmarynu. Prem. 1988,,852,Teatr im. J. Osterwy,Adapt. i reż.: Roman Kordziński,,,
15564,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Samobójca. Prem. 1988,,854,Teatr im. S. Jaracza,Tł. Maryla Masłowska. Reż. Marcel Kochańczyk,,,
15578,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Eskurial. Prem. 1988,,854,Teatr im. S. Jaracza,Tł. Zbigniew Stolarek. Reż. Andrzej Pawłowski,,,
15584,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Niebezpieczne związki. Prem. 1988,,854,Teatr im. S. Jaracza,Tł. Piotr Szymanowski. Reż. Bohdan Hussakowski,,Wg sztuki Piere Choderlos de Laclos,
18350,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Samobójca. Prem. 1988,,888,Teatr Ateneum im. S. Jaracza,Tł. Maryla Masłowska. Reż. Andrzej Rozhin,,,
18393,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Madame de Sade. Prem. 1988,,888,Teatr Ateneum im. S. Jaracza,Tł. Stanisław Janicki. Reż. Aleksandra Śląska,,,
15641,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",[Dwadzieścia] 20 dni kozy. Prem. 1988,,854,Teatr im. S. Jaracza,Reż. Tadeusz Pawłowicz,,,
15648,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Monte Cassino. Prem. 1988,,854,Teatr im. S. Jaracza,Sc. i reż.: Paweł Kruk,,,
18422,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Ptaki. Prem. 1988,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Tł. Artur Sandauer. Reż. Paweł Pochwała,,,
15655,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Czarna dziura. Prem. 1988,,854,Teatr im. S. Jaracza,Tł. Małgorzata Wierzbicka. Reż. Ljubisa Georgievski,,,
18437,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Gwiazda za murem. Prem. 1988,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Reż. Jan Szurmiej,,,
15668,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Śledztwo. Prem. 1988,,854,Teatr im. S. Jaracza,Adapt. Zbigniew Maciak. Reż. Maciej Prus,,,
15688,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Choinka u Iwanowów. Prem. 1988,,854,Teatr im. S. Jaracza,Tł. Natalia i Wiktor Woroszylscy. Reż. Waldemar Zawodziński,,,
15698,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Romanca. Prem. 1988,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Reż. aut.,,,
18470,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",[Trzydzieści trzy] 33 omdlenia. Prem.1988,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,"Tł. Artur Sandauer, Aleksander Wat. Adapt. i reż.: Tadeusz Pawłowicz",,"Wg utworów: ""Oświadczyny"", ""Niedźwiedź"", ""Jubileusz"" i ""Rozmowy o teatrze""",
15701,1988,449,"Teatry od 1945 r. (omówienia, repertuar)","Bestia i piękna, czyli baśń raz jeszcze opowiedziana. Prem. 1988",,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Reż. Krzysztof Rogoż,,,
15702,1988,449,"Teatry od 1945 r. (omówienia, repertuar)","Ja, Gombrowicz - seans dramatyczny wg prozy Witolda Gombrowicza. Prem. 1988",,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Sc. i reż.: Wojciech Szulczyński,,,
15709,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Miejsca teatralne. Prem. 1988,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Sc. i reż.: Remigiusz Caban,,,
18488,1988,449,"Teatry od 1945 r. (omówienia, repertuar)","Ja, Feuerbach. Prem. 1988",,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Tł. Jacek Stanisław Buras. Reż. Tadeusz Łomnicki,,,
18520,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Motel. Prem. 1988,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Tł. Anna i Edward Rothertowie. Reż. Jan Kulczyński,,,
18534,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Elegia dla pewnej pani. Coś jakby historia miłosna. Prem. 1988,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Tł. Małgorzata Semil. Reż. Philip Boehm,,,
18558,1989,449,"Teatry od 1945 r. (omówienia, repertuar)",Kubuś Puchatek. Chatka Puchatka. Prem. 1988,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Tł. Irena Tuwim. Adapt. Piotr Szczerski,Być Puchatkiem,,
18572,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Teatr czasów Nerona i Seneki. Prem. 1988,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Tł. Grażyna Strumiłło-Miłosz. Reż. Jacek Zembrzuski,,,
18578,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Car Mikołaj. Prem. 1988,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Reż. Maciej Prus,,,
18579,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Maskarada. Prem. 1988,,141,Teatr Narodowy,"Tł., oprac. i reż.: Krystyna Skuszanka",,,
83147,1989,449,"Teatry od 1945 r. (omówienia, repertuar)","Hej, kolęda, kolęda. Prem. 1989",,1202,Inne,Muz.: Teresa Niewiarowska. Reż. Mieczysław Gajda,,,
19110,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Łaźnia. Prem. 1988,,141,Teatr Narodowy,Tł. Artur Sandauer. Oprac. tekstu i reż.: Bohdan Cybulski,,,
19127,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",I koń się potknie. Prem. 1988,,141,Teatr Narodowy,Tł. Jerzy Jędrzejewicz. Oprac. tekstu i reż.: Maciej Z.Bordowicz,,,
19130,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Dzieci Arbatu. Prem. 1988,,141,Teatr Narodowy,Adapt. Siergiej Kokowkin. Tł. Gracjanna Miller-Zielińska. Oprac. i reż.: Jerzy Krasowski,,,
19134,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Pastorałka (Misterium ludowe). Prem. 1988,,141,Teatr Narodowy,Reż. Barbara Fijewska,,,
19138,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Noc iguany. Prem. 1988,,141,Teatr Narodowy,Tł. Krzysztof Zarzecki. Reż. Waldemar Matuszewski,,,
19143,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Moralność pani Dulskiej. Prem. 1988,,141,Teatr Narodowy,Reż. Krzysztof Chamiec,,,
19159,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Sztuka konwersacji. Prem. 1988,,894,Teatr Polski**,Reż. Andrzej Łapicki,,,
19161,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Zemsta. Prem. 1988,,894,Teatr Polski**,Reż. Kazimierz Dejmek,,,
19168,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Drzewo. Prem. 1988,,894,Teatr Polski**,Reż. Kazimierz Dejmek,,,
19199,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Lokaj. Prem. 1988,,894,Teatr Polski**,Reż. Andrzej Łapicki,,,
19222,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Adwokat i róże. Prem. 1988,,894,Teatr Polski**,Reż. Jan Bratkowski,,,
19228,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Śmierć Dantona. Prem. 1988,,382,Teatr Polski,Tł. Wilam Horzyca i Ryszard Ziobro. Oprac. i reż.: Jacek Bunsch,,,
19235,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Mąż i żona. Prem. 1988,,382,Teatr Polski,Reż. Igor Przegrodzki,,,
19239,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Niebezpieczne związki. Prem. 1988,,382,Teatr Polski,Tł. Piotr Szymanowski. Reż. Jan Buchwald,,Wg pow. Pierre Francois Choderlos de Laclos,
20108,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Sie kochamy. Prem. 1988,,241,Bałtycki Teatr Dramatyczny im. J. Słowackiego,Tł. Adam Tarn. Reż. Wiesław Nowosielski,,,
20111,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Mazepa. Prem. 1988,,241,Bałtycki Teatr Dramatyczny im. J. Słowackiego,Reż. Andrzej Maria Marczewski,,,
20124,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Teatr Profesora Tutki. Prem. 1988,,241,Bałtycki Teatr Dramatyczny im. J. Słowackiego,Adapt. i reż.: Wiesław Nowicki,,,
19597,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Samobójca. Prem. 1988,,907,Teatr Współczesny im. E. Wiercińskiego,Tł. Maryla Masłowska. Reż. Jerzy Jarocki,,,
19603,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Jasełka '87 (Ach ubogi żłobie). Prem. 1988,,907,Teatr Współczesny im. E. Wiercińskiego,Reż. Maciej Domański,,,
20131,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Pożarcie królewny Bluetki. Prem. 1988,,241,Bałtycki Teatr Dramatyczny im. J. Słowackiego,Reż. Jan Stępniak,,,
19610,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Król siedmiodniowy. KPrem. 1988,,202,Wrocławski Teatr Pantomimy,Sc. i reż.: Henryk Tomaszewski,,,
19617,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Boso w Atenach. Prem. 1988,,839,Teatr im. W. Bogusławskiego,Tł. Teresa Pyzik. Reż. Waldemar Wilhelm,,,
19630,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Adam Asnyk (Studium portretowe). Prem. 1988,,839,Teatr im. W. Bogusławskiego,"Sc. Ryszard Bieniecki. Muz.: fryderyk Stankiewicz. Reż. Maciej Grzybowski, Jacek Pazdro",,,
19637,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Oskarżyciel publiczny. Prem. 1988,,839,Teatr im. W. Bogusławskiego,Tł. Adam Tarn. Reż. Stefan Szaciłowski,,,
19639,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Komedyja Lopesa starego. Prem. 1988,,839,Teatr im. W. Bogusławskiego,Reż. Marek Chełminiak,,,
19644,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Omijajcie wyspę Hula. Prem. 1988,,839,Teatr im. W. Bogusławskiego,Adapt. i reż. Jacek Wierzbicki,,"Teksty piosenek: Marek Bartkiewicz, Andrzej Ozga, Marta Tomaszewska",
20182,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Iwona księżniczka Burgunda. Prem. 1988,,908,Państwowa Wyższa Szkoła Teatralna im. L. Solskiego,Reż. Jerzy Stuhr,,,
20194,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Krawcy szczęścia. Prem. 1988,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego",Reż. aut.,,,
20196,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Wysocki - ze śmiercią na ty. Prem. 1988,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego","Tł. wierszy i tekstów: Ziemowit Fedecki, Michał B. Jagiełło, Andrzej Nowak, Ałła Sarachanowa, Wiktor Woroszylski. Reż. aut.",,,
20206,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",... Moja miłość. Prem. 1988,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego",Tł. Hanna Karpińska. Tł. wierszy i piosenek Jacek Bukowski. Reż. Mieczysław Górkiewicz,,,
20211,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Uczeń diabła. Prem. 1988,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego",Tł. Florian Sobieniowski. Reż. Wojciech Ziętarski,,,
20215,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Kandyd czyli optymizm. Prem. 1988,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego","Tł. Tadeusz Boy-Żeleński. Adapt. Krzysztof Orzechowski, Maciej Wojtyszko. Piosenki: Maciej Wojtyszko. Reż. Krzysztof Orzechowski",,,
20223,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Dzień gniewu. Prem. 1988,,846,Teatr Ludowy,"Reż. Romana Bobrowska, Henryk Giżycki",,,
20228,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Opowieść wigilijna. Prem. 1988,,846,Teatr Ludowy,Tł. Krystyna Tarnowska. Adapt. Henryk Giżycki. Reż. Vojo Stankowski,,,
20234,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Dożywocie. Prem. 1988,,846,Teatr Ludowy,Reż. Kazimierz Witkiewicz,,,
20236,1988,449,"Teatry od 1945 r. (omówienia, repertuar)","Teatrzyk ""Zielona gęś"". Prem. 1988",,846,Teatr Ludowy,Adapt. i reż. Marek Gaj,,,
20238,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Kikerikiste czyli fantastyczna historia o dwóch w jednej skrzyni. Prem. 1988,,846,Teatr Ludowy,Tł. Aleksander Berlin. Reż. Ryszard Smożewski,,,
20241,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Fantazy. Prem. 1988,,846,Teatr Ludowy,Reż. Mikołaj Grabowski,,,
20305,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Ostatnia noc Sokratesa. Prem. 1988,,849,"Teatr Satyry ""Maszkaron""",Tł. Liliana Bardijewska. Reż. Tadeusz Junak,,,
20314,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Płaszcz. Prem. 1988,,849,"Teatr Satyry ""Maszkaron""",Tł. Julian Tuwim. Reż. Brunon Rajca,,,
20317,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Jak w bajce. Prem. 1988,,849,"Teatr Satyry ""Maszkaron""",Reż. Freda Leniewicz,,,
20323,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Gałązka rozmarynu. Prem. 1988,,849,"Teatr Satyry ""Maszkaron""",Oprac. i reż.: Brunon Rajca,,,
20325,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Masz ochotę na miłość. Prem. 1988,,849,"Teatr Satyry ""Maszkaron""",Reż. Mieczysław Górkiewicz,,,
20328,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Opera za trzy grosze. Prem. 1988,,246,Teatr im. Heleny Modrzejewskiej (do 1999: Centrum Sztuki - Teatr Dramatyczny),"Tł. Bruno Winawer, Barbara Witek-Swinarska. Adapt. i reż.: Józef Jasielski",,,
20331,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Pokojówki. Prem. 1988,,246,Teatr im. Heleny Modrzejewskiej (do 1999: Centrum Sztuki - Teatr Dramatyczny),Tł. Jan Błoński. Reż. Józef Jasielski,,,
20341,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Pętla. Prem. 1988,,246,Teatr im. Heleny Modrzejewskiej (do 1999: Centrum Sztuki - Teatr Dramatyczny),Adapt. i reż.: Jan Karow,,,
20344,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Niemcy. Prem. 1988,,246,Teatr im. Heleny Modrzejewskiej (do 1999: Centrum Sztuki - Teatr Dramatyczny),Reż. Grzegorz Stanisławiak,,,
19842,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",O mój rozmarynie (Pieśni legionowe). Prem. 1988,,840,Teatr Śląski im. S. Wyspiańskiego,Reż. aut.,,,
19846,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Kaligula (I wersja dramatu). Prem. 1988,,840,Teatr Śląski im. S. Wyspiańskiego,Tł. Bożena Sęk. Reż. Jerzy Zegalski,,,
19847,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Kobieta w trrudnej sytuacji. Prem. 1988,,840,Teatr Śląski im. S. Wyspiańskiego,Reż. Janusz Kozłowski,,,
20351,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Pluskwa. Prem. 1988,,246,Teatr im. Heleny Modrzejewskiej (do 1999: Centrum Sztuki - Teatr Dramatyczny),Tł. Seweryn Pollak. Reż. Aleksander Strokowski,,,
20352,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Żabie czary. Prem. 1988,,246,Teatr im. Heleny Modrzejewskiej (do 1999: Centrum Sztuki - Teatr Dramatyczny),Reż. zespołowa,,,
20355,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Emigranci. Prem. 1988,,246,Teatr im. Heleny Modrzejewskiej (do 1999: Centrum Sztuki - Teatr Dramatyczny),Reż. Marek Gliński,,,
19851,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Pokojówki. Prem. 1988,,840,Teatr Śląski im. S. Wyspiańskiego,Tł. Jan Błoński. Reż. Bogdan Tosza,,,
19861,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Tango. Prem. 1988,,840,Teatr Śląski im. S. Wyspiańskiego,Reż. Jerzy Zegalski,,,
19867,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Złodziej. Prem. 1988,,840,Teatr Śląski im. S. Wyspiańskiego,Reż. Michał Rosiński,,,
19876,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Żołnież i królewna. Prem. 1988,,840,Teatr Śląski im. S. Wyspiańskiego,Reż. Henryk Tarczykowski,,"Wg baśni Hansa Christiana ""Krzesiwo""",
19897,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Hamlet. Prem. 1988,,840,Teatr Śląski im. S. Wyspiańskiego,Reż. Jan Maciejowski,,,
19903,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Pigmalion. Prem. 1988,,840,Teatr Śląski im. S. Wyspiańskiego,Tł. Kazimierz Piotrowski. Reż. Jan Maciejowski,,,
19912,1988,449,"Teatry od 1945 r. (omówienia, repertuar)","O straszliwym smoku, dzielnym szewczyku, prześlicznej królewnie i królu Gwoździku. Prem. 1988",,843,Teatr im. S. Żeromskiego,Reż. Bohdan Radkowski,,,
19919,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Emigranci. Prem. 1988,,843,Teatr im. S. Żeromskiego,Reż. Bogdan Augustyniak,,,
19928,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Podróż po Warszawie. Prem. 1988,,843,Teatr im. S. Żeromskiego,Reż. Jan Skotnicki,,,
19931,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Bezimienne dzieło. Prem. 1988,,843,Teatr im. S. Żeromskiego,Reż. Bogdan Augustyniak,,,
20556,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Dzień dłuższy niż stulecie. Prem. 1988,,859,Teatr Powszechny,Tł. Aleksander Bogdański. Adapt. i reż.: Aleksander Wilkin,,,
20565,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Ostatnia noc Sokratesa. Prem. 1988,,859,Teatr Powszechny,Tł. Liliana Bardijewska. Reż. Sławomir Olejniczak,,,
20567,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Trzy siostry. Prem. 1988,,859,Teatr Powszechny,Tł. Natalia Gałczyńska. Reż. Adam Hanuszkiewicz,,,
20072,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Kubuś Fatalista. Prem. 1988,,241,Bałtycki Teatr Dramatyczny im. J. Słowackiego,Tł. Tadeusz Boy-Żeleński. Reż. Andrzej Maria Marczewski,,,
20080,1988,449,"Teatry od 1945 r. (omówienia, repertuar)",Panowie i obywatele. Prem. 1988,,241,Bałtycki Teatr Dramatyczny im. J. Słowackiego,Tł. Ewa Grabowska. Reż. Aahmet Obradović,,,
